Track ID,Frame Number,Timestamp (s),Center X (px),Center Y (px)
169,400,16.0,161.8,120.7
11,401,16.04,569.2,54.9
17,401,16.04,251.0,189.2
55,401,16.04,321.5,162.0
56,401,16.04,737.1,202.4
92,401,16.04,464.0,35.6
138,401,16.04,253.2,94.7
143,401,16.04,185.4,158.5
169,401,16.04,164.0,123.7
11,402,16.08,569.3,55.4
17,402,16.08,251.7,192.0
55,402,16.08,321.4,162.2
56,402,16.08,737.1,202.4
92,402,16.08,463.8,35.6
138,402,16.08,252.9,95.0
143,402,16.08,177.3,151.8
169,402,16.08,161.9,127.4
11,403,16.12,569.3,55.5
17,403,16.12,253.4,165.8
55,403,16.12,320.9,162.2
56,403,16.12,737.1,202.4
92,403,16.12,463.4,35.4
138,403,16.12,253.3,94.3
143,403,16.12,173.6,152.4
169,403,16.12,165.4,129.1
10,404,16.16,462.5,50.3
11,404,16.16,569.2,56.1
17,404,16.16,254.3,157.6
55,404,16.16,321.4,162.0
56,404,16.16,737.0,202.3
92,404,16.16,462.6,35.6
138,404,16.16,253.4,95.0
143,404,16.16,175.9,153.1
169,404,16.16,166.0,130.8
10,405,16.2,461.3,52.9
11,405,16.2,569.3,56.3
17,405,16.2,253.9,180.3
55,405,16.2,324.6,160.4
56,405,16.2,737.0,202.2
92,405,16.2,460.9,35.4
138,405,16.2,253.8,94.5
143,405,16.2,173.2,154.1
169,405,16.2,166.2,134.2
10,406,16.24,464.3,49.9
11,406,16.24,569.3,56.4
17,406,16.24,255.3,191.8
55,406,16.24,327.4,157.8
56,406,16.24,737.0,202.2
92,406,16.24,463.1,35.6
138,406,16.24,254.1,94.7
143,406,16.24,171.9,154.2
150,406,16.24,336.8,132.6
169,406,16.24,166.6,138.3
10,407,16.28,464.6,49.3
11,407,16.28,569.2,56.8
17,407,16.28,255.3,194.5
55,407,16.28,329.8,157.6
56,407,16.28,737.0,202.4
92,407,16.28,462.8,34.8
138,407,16.28,254.2,95.6
143,407,16.28,171.7,155.5
150,407,16.28,336.8,132.8
10,408,16.32,463.7,49.3
11,408,16.32,569.2,57.2
17,408,16.32,256.0,197.2
55,408,16.32,330.5,157.3
56,408,16.32,737.0,202.4
92,408,16.32,462.3,34.6
138,408,16.32,254.4,96.3
143,408,16.32,175.4,156.1
150,408,16.32,337.0,132.6
10,409,16.36,466.9,48.5
11,409,16.36,569.2,57.3
17,409,16.36,256.1,197.7
55,409,16.36,331.1,157.2
56,409,16.36,737.0,202.5
92,409,16.36,465.1,34.8
138,409,16.36,254.6,95.8
143,409,16.36,172.2,155.9
150,409,16.36,337.0,132.5
10,410,16.4,466.9,48.6
11,410,16.4,569.2,57.4
17,410,16.4,255.5,197.5
56,410,16.4,736.9,202.3
92,410,16.4,465.3,34.6
138,410,16.4,254.7,95.4
143,410,16.4,170.4,153.6
150,410,16.4,337.3,132.2
10,411,16.44,468.4,48.8
11,411,16.44,569.2,57.6
17,411,16.44,255.0,197.2
56,411,16.44,736.9,202.3
92,411,16.44,467.1,34.5
138,411,16.44,254.6,95.2
143,411,16.44,169.7,155.3
150,411,16.44,337.8,131.7
10,412,16.48,468.3,49.0
11,412,16.48,569.1,57.8
17,412,16.48,254.7,197.1
55,412,16.48,331.0,156.8
56,412,16.48,736.9,202.3
92,412,16.48,467.4,34.4
138,412,16.48,254.8,94.8
143,412,16.48,169.5,154.3
150,412,16.48,341.1,127.5
10,413,16.52,469.3,48.5
11,413,16.52,569.1,57.6
17,413,16.52,254.8,193.5
55,413,16.52,330.8,156.2
56,413,16.52,736.9,202.4
92,413,16.52,468.3,34.7
138,413,16.52,253.9,94.7
143,413,16.52,170.6,156.3
11,414,16.56,569.2,56.8
17,414,16.56,254.7,193.6
55,414,16.56,330.4,155.2
56,414,16.56,736.9,202.4
138,414,16.56,253.8,94.2
143,414,16.56,170.7,156.7
11,415,16.6,569.1,57.3
17,415,16.6,253.7,193.9
55,415,16.6,330.1,154.6
56,415,16.6,736.8,202.9
138,415,16.6,253.5,96.1
143,415,16.6,171.6,157.2
11,416,16.64,569.1,57.0
17,416,16.64,254.2,195.3
55,416,16.64,329.5,155.2
56,416,16.64,736.8,203.0
138,416,16.64,254.2,96.7
143,416,16.64,172.2,157.4
11,417,16.68,569.2,56.9
17,417,16.68,254.3,196.7
55,417,16.68,329.2,156.6
56,417,16.68,736.8,203.1
138,417,16.68,254.7,96.5
143,417,16.68,170.8,148.4
181,417,16.68,749.5,505.2
11,418,16.72,569.2,57.2
17,418,16.72,255.0,196.6
55,418,16.72,328.3,158.0
56,418,16.72,736.9,203.1
138,418,16.72,254.9,95.9
143,418,16.72,169.9,145.0
181,418,16.72,749.5,505.5
11,419,16.76,569.2,57.4
17,419,16.76,255.9,196.4
55,419,16.76,327.9,158.7
56,419,16.76,736.8,203.1
92,419,16.76,470.4,35.6
138,419,16.76,255.1,96.6
143,419,16.76,169.8,143.9
181,419,16.76,749.5,505.6
10,420,16.8,469.1,48.7
11,420,16.8,569.2,57.4
17,420,16.8,256.4,196.8
55,420,16.8,328.1,158.1
56,420,16.8,736.8,203.1
92,420,16.8,469.3,34.8
138,420,16.8,255.1,96.8
143,420,16.8,170.0,143.5
181,420,16.8,749.6,505.8
10,421,16.84,472.7,47.8
11,421,16.84,569.2,56.5
17,421,16.84,258.0,197.3
55,421,16.84,328.7,157.1
56,421,16.84,736.7,203.1
92,421,16.84,472.1,33.5
138,421,16.84,254.8,99.3
143,421,16.84,171.4,153.2
150,421,16.84,342.7,125.6
181,421,16.84,752.8,512.8
10,422,16.88,473.9,47.6
11,422,16.88,569.1,56.1
17,422,16.88,258.7,197.5
55,422,16.88,328.9,156.0
56,422,16.88,737.2,203.4
138,422,16.88,254.7,99.5
143,422,16.88,171.2,155.8
150,422,16.88,343.0,124.9
181,422,16.88,753.7,515.2
10,423,16.92,474.4,47.7
11,423,16.92,569.1,55.8
17,423,16.92,259.7,197.4
55,423,16.92,329.1,155.6
56,423,16.92,737.4,203.0
138,423,16.92,254.6,98.9
143,423,16.92,171.3,157.2
150,423,16.92,343.6,123.5
181,423,16.92,753.7,516.4
10,424,16.96,474.6,47.6
11,424,16.96,569.2,55.5
17,424,16.96,260.3,197.1
55,424,16.96,329.2,155.6
56,424,16.96,737.3,202.8
138,424,16.96,254.9,99.3
143,424,16.96,171.8,158.3
150,424,16.96,343.7,123.6
181,424,16.96,753.9,516.8
10,425,17.0,474.8,47.5
11,425,17.0,569.3,55.3
17,425,17.0,260.4,193.6
55,425,17.0,329.4,155.6
56,425,17.0,737.2,202.9
138,425,17.0,254.1,98.4
150,425,17.0,339.6,129.1
181,425,17.0,753.8,516.9
187,425,17.0,398.6,23.2
10,426,17.04,474.7,47.6
11,426,17.04,569.3,55.4
17,426,17.04,261.1,192.2
55,426,17.04,328.7,155.0
56,426,17.04,737.2,202.4
138,426,17.04,253.4,99.2
150,426,17.04,336.5,131.1
181,426,17.04,754.0,516.4
187,426,17.04,398.9,23.3
10,427,17.08,474.7,47.5
11,427,17.08,569.3,55.8
17,427,17.08,260.7,192.0
55,427,17.08,327.1,155.2
56,427,17.08,737.1,203.0
138,427,17.08,253.0,99.9
150,427,17.08,336.9,131.7
181,427,17.08,754.0,516.0
187,427,17.08,398.6,23.3
10,428,17.12,474.7,47.4
11,428,17.12,569.3,56.1
17,428,17.12,261.2,191.5
55,428,17.12,326.4,155.4
56,428,17.12,736.9,203.5
138,428,17.12,252.8,100.2
150,428,17.12,339.2,131.1
181,428,17.12,754.0,516.0
187,428,17.12,398.5,23.3
10,429,17.16,474.7,47.4
11,429,17.16,569.4,56.1
17,429,17.16,261.7,191.8
55,429,17.16,326.1,153.8
56,429,17.16,736.9,203.8
138,429,17.16,252.3,99.4
150,429,17.16,340.8,127.4
181,429,17.16,754.0,516.0
187,429,17.16,398.7,23.3
10,430,17.2,474.6,47.4
11,430,17.2,569.4,56.2
17,430,17.2,260.3,192.5
55,430,17.2,325.1,153.2
56,430,17.2,736.9,204.1
138,430,17.2,252.4,97.7
150,430,17.2,341.3,123.1
181,430,17.2,754.1,515.8
187,430,17.2,398.8,23.3
10,431,17.24,474.5,47.4
11,431,17.24,569.7,56.2
17,431,17.24,259.3,193.8
55,431,17.24,324.9,153.1
56,431,17.24,736.9,204.1
138,431,17.24,251.9,97.9
150,431,17.24,341.2,121.2
181,431,17.24,754.0,515.8
187,431,17.24,399.2,23.3
10,432,17.28,474.5,47.5
11,432,17.28,569.7,56.3
17,432,17.28,260.0,192.2
55,432,17.28,324.5,153.0
56,432,17.28,736.8,204.0
138,432,17.28,251.6,97.9
150,432,17.28,339.9,120.3
181,432,17.28,753.9,516.0
187,432,17.28,399.4,23.3
10,433,17.32,474.5,47.5
11,433,17.32,569.7,56.1
17,433,17.32,260.9,194.6
55,433,17.32,324.4,152.9
56,433,17.32,736.7,203.9
138,433,17.32,251.6,96.4
150,433,17.32,339.9,120.3
181,433,17.32,753.9,516.1
187,433,17.32,399.4,23.2
10,434,17.36,474.2,47.2
11,434,17.36,569.6,56.1
17,434,17.36,260.8,194.8
55,434,17.36,324.4,152.8
56,434,17.36,736.6,203.5
138,434,17.36,251.6,95.6
150,434,17.36,339.8,120.3
181,434,17.36,753.8,516.3
187,434,17.36,398.4,23.4
191,434,17.36,168.8,124.9
10,435,17.4,472.9,47.9
11,435,17.4,569.5,56.2
17,435,17.4,260.7,195.0
55,435,17.4,324.6,152.6
56,435,17.4,736.7,203.4
138,435,17.4,251.5,94.9
150,435,17.4,339.4,120.0
181,435,17.4,753.4,517.0
187,435,17.4,397.1,23.4
191,435,17.4,168.8,124.8
10,436,17.44,471.8,48.0
11,436,17.44,569.7,56.1
17,436,17.44,260.7,194.2
55,436,17.44,324.3,151.7
56,436,17.44,736.9,203.6
138,436,17.44,251.2,95.5
181,436,17.44,750.5,519.5
191,436,17.44,168.6,124.6
10,437,17.48,472.4,48.6
11,437,17.48,569.5,56.2
17,437,17.48,260.7,190.7
55,437,17.48,326.1,151.0
56,437,17.48,737.0,203.6
138,437,17.48,251.0,94.5
181,437,17.48,751.6,518.7
191,437,17.48,168.8,124.8
10,438,17.52,472.2,49.2
11,438,17.52,569.3,56.4
17,438,17.52,260.8,193.1
55,438,17.52,328.0,151.1
56,438,17.52,737.0,203.7
138,438,17.52,250.8,93.5
181,438,17.52,745.3,520.5
191,438,17.52,168.7,124.9
10,439,17.56,472.4,49.4
11,439,17.56,569.3,56.6
17,439,17.56,261.3,194.2
55,439,17.56,331.9,137.6
56,439,17.56,736.7,203.6
138,439,17.56,252.2,95.0
181,439,17.56,743.0,521.9
191,439,17.56,168.6,125.1
10,440,17.6,470.5,40.6
11,440,17.6,569.3,56.4
17,440,17.6,261.0,194.8
55,440,17.6,333.9,132.2
56,440,17.6,736.4,203.8
138,440,17.6,256.1,99.2
181,440,17.6,749.6,517.8
191,440,17.6,168.5,125.3
10,441,17.64,469.3,36.8
11,441,17.64,569.3,56.5
17,441,17.64,260.8,194.2
55,441,17.64,332.5,130.5
56,441,17.64,736.3,203.7
138,441,17.64,252.6,96.2
181,441,17.64,752.7,516.1
191,441,17.64,168.3,124.9
10,442,17.68,468.5,35.6
11,442,17.68,569.3,56.5
17,442,17.68,261.9,194.2
55,442,17.68,330.9,141.2
56,442,17.68,736.2,203.8
138,442,17.68,251.8,95.1
181,442,17.68,753.8,515.5
191,442,17.68,168.4,124.8
10,443,17.72,468.1,35.4
11,443,17.72,569.2,57.0
17,443,17.72,264.8,186.2
55,443,17.72,331.6,141.7
56,443,17.72,736.1,203.9
138,443,17.72,256.2,99.8
181,443,17.72,754.0,515.3
191,443,17.72,168.6,124.9
10,444,17.76,468.0,35.4
11,444,17.76,569.2,56.5
17,444,17.76,261.2,192.0
55,444,17.76,330.9,134.4
56,444,17.76,736.3,204.0
138,444,17.76,257.5,101.2
181,444,17.76,753.9,515.1
191,444,17.76,168.8,125.2
206,444,17.76,641.6,354.5
207,444,17.76,139.9,14.1
10,445,17.8,468.0,35.1
11,445,17.8,569.2,56.7
17,445,17.8,258.9,195.4
55,445,17.8,336.9,133.3
56,445,17.8,736.2,203.9
138,445,17.8,257.8,102.0
181,445,17.8,753.9,515.0
191,445,17.8,169.0,125.5
206,445,17.8,641.6,354.3
207,445,17.8,139.9,14.0
10,446,17.84,468.7,35.2
11,446,17.84,568.0,57.5
17,446,17.84,257.7,197.7
55,446,17.84,344.1,132.9
56,446,17.84,736.2,204.0
138,446,17.84,261.6,100.0
181,446,17.84,753.7,515.4
191,446,17.84,168.8,125.0
206,446,17.84,641.9,354.1
207,446,17.84,139.9,14.0
211,446,17.84,559.8,238.1
212,446,17.84,468.7,52.7
10,447,17.88,468.9,34.8
11,447,17.88,569.0,55.6
17,447,17.88,257.2,200.4
55,447,17.88,350.6,135.4
56,447,17.88,736.2,204.0
138,447,17.88,259.1,101.0
181,447,17.88,753.6,515.5
191,447,17.88,169.5,134.8
206,447,17.88,642.3,354.2
211,447,17.88,554.7,215.2
212,447,17.88,468.5,52.3
10,448,17.92,468.8,34.8
11,448,17.92,566.4,59.0
17,448,17.92,257.2,200.7
55,448,17.92,364.5,136.8
56,448,17.92,736.1,203.9
138,448,17.92,259.2,101.4
181,448,17.92,745.4,521.0
191,448,17.92,169.3,138.4
206,448,17.92,642.1,354.3
211,448,17.92,545.4,188.8
212,448,17.92,468.4,51.2
10,449,17.96,468.7,34.7
11,449,17.96,566.3,53.0
17,449,17.96,255.9,200.9
55,449,17.96,369.4,136.2
56,449,17.96,736.1,204.1
138,449,17.96,264.1,103.5
191,449,17.96,168.6,130.4
206,449,17.96,642.2,354.4
211,449,17.96,534.0,172.6
212,449,17.96,468.2,52.7
10,450,18.0,468.5,34.7
11,450,18.0,566.7,50.6
17,450,18.0,256.7,201.6
55,450,18.0,370.0,135.1
56,450,18.0,736.1,204.0
138,450,18.0,266.0,103.6
191,450,18.0,168.3,126.8
206,450,18.0,642.3,354.4
211,450,18.0,534.3,161.7
212,450,18.0,468.0,52.9
10,451,18.04,468.7,34.8
11,451,18.04,570.5,49.8
17,451,18.04,257.5,201.5
55,451,18.04,370.1,134.6
56,451,18.04,736.1,204.0
138,451,18.04,262.5,104.4
191,451,18.04,167.2,125.5
206,451,18.04,642.4,354.4
211,451,18.04,530.0,146.3
212,451,18.04,468.3,52.6
10,452,18.08,467.8,35.0
11,452,18.08,572.5,50.3
17,452,18.08,256.9,201.9
55,452,18.08,370.5,136.7
56,452,18.08,736.1,203.9
138,452,18.08,263.9,101.5
191,452,18.08,166.6,124.4
206,452,18.08,642.4,354.4
211,452,18.08,519.8,122.4
212,452,18.08,467.2,53.9
10,453,18.12,464.1,34.8
11,453,18.12,569.3,49.6
17,453,18.12,255.8,201.6
55,453,18.12,371.0,136.5
56,453,18.12,736.1,203.9
138,453,18.12,260.0,102.8
191,453,18.12,166.1,123.4
206,453,18.12,642.3,354.5
211,453,18.12,511.1,110.9
212,453,18.12,463.8,55.0
10,454,18.16,460.2,35.0
11,454,18.16,565.5,56.7
17,454,18.16,256.0,201.6
55,454,18.16,374.6,139.5
56,454,18.16,736.1,203.8
191,454,18.16,166.3,135.8
206,454,18.16,642.0,354.5
211,454,18.16,491.4,106.3
212,454,18.16,460.1,57.1
10,455,18.2,463.5,31.0
11,455,18.2,563.7,58.1
17,455,18.2,255.9,202.6
55,455,18.2,374.4,138.1
56,455,18.2,736.1,203.6
191,455,18.2,166.7,139.9
206,455,18.2,642.7,354.3
211,455,18.2,480.0,95.9
10,456,18.24,458.0,23.8
11,456,18.24,563.7,57.8
17,456,18.24,256.2,203.1
55,456,18.24,374.9,136.7
56,456,18.24,736.2,203.6
191,456,18.24,166.6,141.7
206,456,18.24,642.7,354.4
211,456,18.24,469.3,87.9
11,457,18.28,564.0,57.7
17,457,18.28,255.8,203.4
55,457,18.28,375.8,135.8
56,457,18.28,736.1,203.5
191,457,18.28,165.4,151.6
206,457,18.28,642.5,354.5
211,457,18.28,455.0,81.4
217,457,18.28,196.3,98.2
11,458,18.32,564.3,55.5
17,458,18.32,255.5,203.6
55,458,18.32,370.3,134.9
56,458,18.32,736.2,203.7
191,458,18.32,164.1,156.8
206,458,18.32,642.1,354.7
211,458,18.32,444.9,80.5
217,458,18.32,194.2,99.9
11,459,18.36,564.7,54.5
17,459,18.36,255.9,203.4
55,459,18.36,369.7,134.3
56,459,18.36,736.1,203.5
191,459,18.36,162.2,148.5
206,459,18.36,641.8,354.7
211,459,18.36,444.1,79.4
217,459,18.36,194.5,105.5
11,460,18.4,565.1,53.8
17,460,18.4,252.3,202.3
55,460,18.4,375.5,134.4
56,460,18.4,736.1,203.5
191,460,18.4,159.6,138.9
206,460,18.4,641.9,354.7
211,460,18.4,444.8,79.8
217,460,18.4,181.0,106.8
11,461,18.44,565.2,53.9
17,461,18.44,257.3,198.8
55,461,18.44,380.6,135.1
56,461,18.44,736.2,203.6
206,461,18.44,641.9,354.7
211,461,18.44,442.7,81.0
11,462,18.48,565.4,53.9
17,462,18.48,259.9,195.3
55,462,18.48,382.2,135.4
56,462,18.48,736.2,203.6
206,462,18.48,641.7,354.3
211,462,18.48,447.4,79.3
11,463,18.52,565.6,53.2
17,463,18.52,261.2,196.1
55,463,18.52,380.7,136.5
56,463,18.52,736.2,203.7
206,463,18.52,641.8,354.2
211,463,18.52,453.8,78.6
11,464,18.56,565.2,54.1
17,464,18.56,261.9,196.6
55,464,18.56,379.3,137.7
56,464,18.56,736.2,204.0
206,464,18.56,641.8,354.2
211,464,18.56,464.7,79.8
11,465,18.6,565.8,55.4
17,465,18.6,261.3,197.6
55,465,18.6,377.2,138.4
56,465,18.6,736.2,204.0
206,465,18.6,641.7,354.2
211,465,18.6,479.1,79.4
217,465,18.6,164.7,120.2
11,466,18.64,568.1,52.6
17,466,18.64,262.1,196.1
55,466,18.64,376.0,139.3
56,466,18.64,736.2,204.1
206,466,18.64,641.6,354.1
211,466,18.64,488.6,90.6
217,466,18.64,163.9,120.6
11,467,18.68,569.9,51.5
17,467,18.68,261.8,196.4
55,467,18.68,375.1,140.3
56,467,18.68,736.2,204.1
206,467,18.68,641.6,354.1
211,467,18.68,494.8,102.5
217,467,18.68,163.0,122.3
11,468,18.72,570.5,51.9
17,468,18.72,262.2,196.0
55,468,18.72,374.0,141.8
56,468,18.72,736.3,204.2
206,468,18.72,641.5,354.2
211,468,18.72,502.5,114.4
217,468,18.72,162.8,123.0
225,468,18.72,464.5,35.0
11,469,18.76,570.9,62.7
17,469,18.76,261.9,196.0
55,469,18.76,372.8,143.5
56,469,18.76,736.3,204.2
206,469,18.76,641.5,354.4
211,469,18.76,509.1,121.2
217,469,18.76,162.9,123.0
225,469,18.76,466.4,35.4
11,470,18.8,572.9,55.5
17,470,18.8,262.0,197.9
55,470,18.8,375.1,144.2
56,470,18.8,736.2,204.3
206,470,18.8,641.5,354.2
211,470,18.8,515.5,127.5
217,470,18.8,163.4,124.2
225,470,18.8,467.2,35.9
11,471,18.84,568.6,52.5
17,471,18.84,261.4,199.3
55,471,18.84,377.6,144.9
56,471,18.84,736.3,204.2
206,471,18.84,641.5,354.2
211,471,18.84,522.1,143.7
217,471,18.84,163.1,123.8
225,471,18.84,468.7,50.5
11,472,18.88,567.3,50.8
17,472,18.88,262.1,199.7
55,472,18.88,378.7,144.5
56,472,18.88,736.3,204.2
206,472,18.88,641.4,354.1
211,472,18.88,526.1,155.2
217,472,18.88,163.0,123.9
225,472,18.88,468.5,52.2
11,473,18.92,565.8,54.4
17,473,18.92,262.0,199.0
55,473,18.92,379.1,145.3
56,473,18.92,736.3,204.1
206,473,18.92,641.4,354.2
211,473,18.92,536.2,177.4
217,473,18.92,163.0,123.8
225,473,18.92,468.3,51.6
11,474,18.96,565.7,53.5
17,474,18.96,261.0,198.1
55,474,18.96,379.3,145.9
56,474,18.96,736.2,204.2
206,474,18.96,641.5,354.0
211,474,18.96,543.6,195.4
217,474,18.96,163.1,123.8
225,474,18.96,468.3,51.6
231,474,18.96,239.6,197.3
232,474,18.96,468.1,35.8
11,475,19.0,565.5,53.9
17,475,19.0,260.4,197.3
55,475,19.0,379.1,144.8
56,475,19.0,736.2,204.3
206,475,19.0,641.6,354.0
211,475,19.0,550.0,231.7
217,475,19.0,163.2,123.9
225,475,19.0,468.4,50.9
231,475,19.0,240.2,196.9
232,475,19.0,468.0,35.7
11,476,19.04,565.3,54.6
17,476,19.04,258.4,198.1
55,476,19.04,377.9,144.7
56,476,19.04,736.4,204.0
206,476,19.04,641.5,354.2
217,476,19.04,165.5,136.4
225,476,19.04,468.1,50.9
232,476,19.04,467.9,35.6
11,477,19.08,565.3,55.1
17,477,19.08,258.7,198.2
55,477,19.08,377.0,140.8
56,477,19.08,736.4,204.0
206,477,19.08,641.3,354.5
211,477,19.08,555.8,278.4
225,477,19.08,468.2,50.5
231,477,19.08,239.5,197.8
232,477,19.08,467.7,35.6
11,478,19.12,565.2,55.9
17,478,19.12,259.3,198.4
55,478,19.12,370.5,142.1
56,478,19.12,736.4,204.1
206,478,19.12,641.4,354.5
225,478,19.12,468.3,50.2
231,478,19.12,237.2,198.5
232,478,19.12,467.5,35.6
11,479,19.16,565.0,55.6
17,479,19.16,259.1,198.2
55,479,19.16,367.3,142.0
56,479,19.16,736.4,204.0
206,479,19.16,641.2,354.5
225,479,19.16,468.9,50.9
231,479,19.16,236.4,198.2
232,479,19.16,467.6,35.2
11,480,19.2,564.9,55.6
17,480,19.2,253.5,198.0
55,480,19.2,365.6,141.0
56,480,19.2,736.6,203.7
206,480,19.2,630.5,354.5
225,480,19.2,469.2,51.2
232,480,19.2,467.7,34.7
11,481,19.24,563.9,57.5
17,481,19.24,256.6,199.0
55,481,19.24,366.1,138.6
56,481,19.24,736.5,203.9
225,481,19.24,469.3,52.4
231,481,19.24,235.3,199.4
232,481,19.24,468.2,34.4
237,481,19.24,246.4,272.8
11,482,19.28,563.6,58.2
17,482,19.28,258.0,198.5
55,482,19.28,367.9,138.1
56,482,19.28,736.5,204.1
225,482,19.28,469.2,52.7
231,482,19.28,235.1,198.7
232,482,19.28,469.1,35.0
237,482,19.28,246.3,272.8
11,483,19.32,563.7,58.7
17,483,19.32,258.5,198.0
55,483,19.32,370.9,138.3
56,483,19.32,736.6,203.9
225,483,19.32,469.2,53.4
231,483,19.32,235.5,198.2
232,483,19.32,468.8,34.5
237,483,19.32,246.4,272.7
11,484,19.36,563.6,58.9
55,484,19.36,373.2,139.1
56,484,19.36,736.6,204.0
225,484,19.36,468.3,53.1
231,484,19.36,240.1,197.7
232,484,19.36,467.8,34.6
237,484,19.36,246.5,272.6
11,485,19.4,564.2,58.8
17,485,19.4,256.4,199.9
55,485,19.4,373.8,139.4
56,485,19.4,736.5,204.0
225,485,19.4,467.4,52.2
231,485,19.4,236.8,198.6
232,485,19.4,466.9,34.6
237,485,19.4,246.4,272.4
241,485,19.4,167.3,125.4
11,486,19.44,564.3,58.7
17,486,19.44,252.5,199.5
55,486,19.44,373.2,139.4
56,486,19.44,736.5,204.0
225,486,19.44,467.1,52.0
232,486,19.44,466.7,34.6
237,486,19.44,246.3,272.5
241,486,19.44,167.7,138.2
11,487,19.48,564.1,58.7
17,487,19.48,253.2,196.7
55,487,19.48,371.3,139.4
56,487,19.48,736.5,204.0
225,487,19.48,467.0,51.8
232,487,19.48,466.9,34.4
237,487,19.48,246.3,272.5
241,487,19.48,168.9,142.9
11,488,19.52,564.7,57.9
17,488,19.52,254.9,196.4
55,488,19.52,364.5,139.5
56,488,19.52,736.5,204.0
225,488,19.52,467.2,51.0
231,488,19.52,236.0,196.9
232,488,19.52,466.1,34.5
237,488,19.52,246.2,272.4
241,488,19.52,169.2,144.3
11,489,19.56,565.0,58.0
17,489,19.56,257.4,194.1
55,489,19.56,358.1,139.0
56,489,19.56,736.5,204.0
225,489,19.56,467.7,50.6
231,489,19.56,237.1,194.4
232,489,19.56,466.0,34.5
237,489,19.56,246.6,272.2
241,489,19.56,168.3,144.4
11,490,19.6,565.2,57.5
17,490,19.6,258.4,192.4
55,490,19.6,351.7,138.6
56,490,19.6,736.5,204.1
225,490,19.6,467.9,50.2
231,490,19.6,237.1,192.8
232,490,19.6,466.2,34.4
237,490,19.6,246.7,272.5
241,490,19.6,167.9,144.4
11,491,19.64,564.2,57.0
17,491,19.64,258.0,191.7
55,491,19.64,349.6,138.3
56,491,19.64,736.5,204.1
225,491,19.64,467.5,50.4
232,491,19.64,466.6,34.9
237,491,19.64,246.5,272.6
241,491,19.64,167.6,143.9
11,492,19.68,563.9,56.9
17,492,19.68,256.4,192.8
55,492,19.68,350.1,137.9
56,492,19.68,736.5,204.1
225,492,19.68,467.5,50.1
232,492,19.68,466.6,35.1
237,492,19.68,246.5,272.1
241,492,19.68,167.3,143.4
11,493,19.72,563.7,56.8
17,493,19.72,256.1,197.9
55,493,19.72,351.2,137.7
56,493,19.72,736.5,204.0
225,493,19.72,467.2,50.1
232,493,19.72,466.2,34.7
237,493,19.72,246.5,272.6
241,493,19.72,167.2,143.0
11,494,19.76,563.7,56.8
17,494,19.76,255.5,199.6
55,494,19.76,353.1,137.0
56,494,19.76,736.6,203.8
225,494,19.76,466.6,50.1
232,494,19.76,466.3,34.3
237,494,19.76,246.3,272.5
241,494,19.76,168.1,142.8
11,495,19.8,563.8,57.0
17,495,19.8,255.5,198.8
55,495,19.8,354.2,136.8
56,495,19.8,736.7,203.6
225,495,19.8,465.5,49.9
232,495,19.8,465.1,34.5
241,495,19.8,168.4,142.7
11,496,19.84,564.0,56.8
17,496,19.84,254.8,199.9
55,496,19.84,356.0,137.3
56,496,19.84,736.7,203.5
225,496,19.84,463.6,49.7
232,496,19.84,463.1,34.6
241,496,19.84,168.3,142.3
11,497,19.88,563.9,56.6
55,497,19.88,361.4,137.7
56,497,19.88,736.7,203.6
225,497,19.88,464.5,49.6
232,497,19.88,464.0,34.8
241,497,19.88,167.7,142.3
11,498,19.92,564.0,56.3
17,498,19.92,254.8,201.4
55,498,19.92,366.5,137.6
56,498,19.92,736.7,203.7
225,498,19.92,466.2,49.8
232,498,19.92,465.7,34.8
241,498,19.92,168.0,141.9
11,499,19.96,564.1,56.2
55,499,19.96,369.1,137.1
56,499,19.96,736.7,203.7
225,499,19.96,466.6,49.4
232,499,19.96,465.8,34.8
241,499,19.96,167.7,141.3
11,500,20.0,564.1,56.4
17,500,20.0,255.2,201.9
55,500,20.0,369.4,136.6
56,500,20.0,736.6,203.9
225,500,20.0,465.6,49.1
232,500,20.0,465.1,34.8
241,500,20.0,167.6,141.2
11,501,20.04,563.9,56.8
17,501,20.04,261.0,190.2
55,501,20.04,366.9,135.6
56,501,20.04,736.8,204.5
225,501,20.04,466.2,49.0
232,501,20.04,465.1,35.1
241,501,20.04,167.8,140.7
11,502,20.08,563.8,56.3
17,502,20.08,257.9,198.1
55,502,20.08,366.3,135.8
56,502,20.08,736.9,204.7
225,502,20.08,469.2,48.8
232,502,20.08,465.8,35.5
241,502,20.08,167.9,140.6
11,503,20.12,563.9,55.6
17,503,20.12,256.7,200.5
55,503,20.12,364.1,135.4
56,503,20.12,736.9,205.0
225,503,20.12,470.2,48.6
232,503,20.12,466.5,35.6
241,503,20.12,168.0,140.8
11,504,20.16,563.9,55.2
17,504,20.16,255.4,202.1
55,504,20.16,363.5,136.8
56,504,20.16,736.7,205.0
225,504,20.16,469.9,49.3
232,504,20.16,466.8,35.8
241,504,20.16,168.1,140.7
250,504,20.16,509.5,657.5
11,505,20.2,564.0,55.8
17,505,20.2,253.6,204.6
55,505,20.2,364.9,137.2
225,505,20.2,469.5,49.4
232,505,20.2,466.7,35.4
241,505,20.2,167.9,140.4
250,505,20.2,510.3,646.9
11,506,20.24,563.9,55.5
17,506,20.24,253.0,204.8
55,506,20.24,364.4,136.6
